County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
La Paz County, Arizona,20335.0,15033.0,40.0,5180.0,168.0,55.0,54.8,7189.0,10055.0,34466.0,20439.0,479.0,592.0,69100.0,971.0,5912,2059,546,3824.0,18.805015982296535,691.0,147.0,231.0,2389.0,0.0,1063.0,33.0,33.0
Maricopa County, Arizona,4018143.0,3197669.0,209789.0,1209034.0,152248.0,8062.0,35.6,1977494.0,1138179.0,54229.0,27832.0,806.0,962.0,187100.0,1422.0,636577,728110,287126,673527.0,16.762146095845768,118645.0,15155.0,55039.0,484416.0,49706.0,349777.0,19272.0,1746.0
Mohave County, Arizona,203362.0,181085.0,2292.0,31809.0,2497.0,347.0,49.2,77078.0,92367.0,38488.0,20974.0,623.0,786.0,123200.0,1041.0,55385,23174,6319,38874.0,19.115665660251178,7010.0,861.0,2767.0,34167.0,594.0,8161.0,160.0,59.0
Navajo County, Arizona,107656.0,52106.0,721.0,11905.0,630.0,100.0,35.7,39846.0,40600.0,35921.0,16486.0,505.0,656.0,104400.0,1053.0,21509,11516,3862,32141.0,29.855279780040128,6098.0,581.0,3098.0,9321.0,104.0,3739.0,35.0,74.0
Pima County, Arizona,998537.0,777699.0,36123.0,356589.0,27498.0,1454.0,38.0,474421.0,328909.0,46162.0,25729.0,686.0,816.0,159900.0,1296.0,158852,172932,83064,187250.0,18.752434812130147,31958.0,3977.0,16161.0,126014.0,9023.0,92625.0,5140.0,275.0
Pinal County, Arizona,389772.0,309372.0,17954.0,113394.0,6698.0,1482.0,37.6,150351.0,152327.0,49477.0,21130.0,768.0,992.0,128700.0,1193.0,81930,54710,16367,63201.0,16.214864074381946,10992.0,1365.0,5152.0,44262.0,2536.0,23318.0,596.0,807.0
Santa Cruz County, Arizona,47073.0,37543.0,165.0,38965.0,466.0,27.0,36.5,19452.0,15663.0,40140.0,17795.0,487.0,603.0,137000.0,1075.0,8202,5915,2167,10970.0,23.30422960083275,2263.0,271.0,889.0,7990.0,30.0,9784.0,31.0,0.0
Yavapai County, Arizona,215996.0,197905.0,1285.0,30382.0,1899.0,70.0,51.3,90558.0,92234.0,44748.0,25418.0,710.0,857.0,188200.0,1248.0,42599,40752,15561,34117.0,15.795199911109465,6486.0,825.0,2188.0,29527.0,260.0,8928.0,201.0,21.0
Yuma County, Arizona,202987.0,156587.0,4300.0,124037.0,2634.0,346.0,33.8,85699.0,69707.0,40743.0,19102.0,689.0,839.0,112100.0,1108.0,34282,20868,6271,40508.0,19.955957770694674,9536.0,1348.0,4053.0,29430.0,835.0,31563.0,222.0,205.0
Arkansas County, Arkansas,18731.0,13558.0,4811.0,546.0,84.0,10.0,41.4,8821.0,6076.0,36411.0,22473.0,386.0,622.0,75600.0,880.0,5721,1801,534,3705.0,19.78004377769473,623.0,87.0,320.0,1985.0,1662.0,262.0,1.0,0.0
Ashley County, Arkansas,21229.0,15037.0,5517.0,1078.0,12.0,0.0,41.4,8886.0,7916.0,34263.0,19891.0,377.0,588.0,65700.0,910.0,6215,2004,612,4352.0,20.500259079560976,1071.0,83.0,588.0,1938.0,2260.0,239.0,0.0,0.0
Baxter County, Arkansas,41040.0,39707.0,135.0,798.0,207.0,0.0,51.5,16507.0,18128.0,35396.0,22475.0,476.0,624.0,120400.0,923.0,11311,6561,1512,6452.0,15.721247563352826,1279.0,192.0,603.0,6208.0,1.0,134.0,0.0,0.0
Benton County, Arkansas,238198.0,209445.0,3551.0,38068.0,8262.0,851.0,35.0,115032.0,65166.0,56239.0,27934.0,622.0,796.0,150800.0,1179.0,49092,39136,15891,28804.0,12.092460893878203,5675.0,595.0,2301.0,24268.0,675.0,8906.0,551.0,553.0
Boone County, Arkansas,37227.0,35939.0,132.0,836.0,170.0,14.0,41.4,16793.0,12967.0,39251.0,21946.0,441.0,596.0,111700.0,892.0,9513,4366,1396,6465.0,17.36642759287614,1445.0,185.0,575.0,6034.0,33.0,218.0,42.0,0.0
Bradley County, Arkansas,11206.0,6790.0,3245.0,1564.0,0.0,0.0,40.6,4612.0,4185.0,33701.0,20252.0,345.0,565.0,68700.0,852.0,3308,1048,287,3218.0,28.716758879171874,663.0,53.0,397.0,1464.0,1283.0,706.0,0.0,0.0
Calhoun County, Arkansas,5245.0,4007.0,1163.0,182.0,11.0,0.0,44.9,2417.0,1945.0,36899.0,20537.0,364.0,634.0,69000.0,870.0,1850,532,118,907.0,17.292659675881794,230.0,23.0,98.0,601.0,288.0,0.0,0.0,0.0
Carroll County, Arkansas,27635.0,26077.0,156.0,3950.0,106.0,338.0,44.2,12216.0,9859.0,36897.0,20195.0,462.0,622.0,116200.0,940.0,6937,3160,1206,5001.0,18.096616609372173,895.0,26.0,340.0,4416.0,94.0,1061.0,57.0,322.0
Chicot County, Arkansas,11353.0,4862.0,6121.0,604.0,31.0,0.0,43.4,4258.0,4755.0,28913.0,19053.0,359.0,575.0,57300.0,895.0,3587,956,240,3385.0,29.815907689597463,793.0,88.0,520.0,704.0,2444.0,419.0,24.0,0.0
Clark County, Arkansas,22751.0,16685.0,5441.0,984.0,190.0,0.0,34.0,10679.0,8190.0,35031.0,19555.0,417.0,580.0,87200.0,946.0,4572,2808,1287,4716.0,20.728759175420862,936.0,154.0,561.0,2945.0,1653.0,501.0,0.0,0.0
Clay County, Arkansas,15400.0,14841.0,56.0,268.0,14.0,0.0,43.8,6942.0,5571.0,32552.0,19166.0,328.0,509.0,63900.0,798.0,4936,1302,376,3324.0,21.584415584415584,693.0,122.0,324.0,3178.0,1.0,29.0,0.0,0.0
Cleburne County, Arkansas,25711.0,24992.0,133.0,613.0,72.0,0.0,47.1,10805.0,10501.0,42905.0,24912.0,480.0,660.0,126500.0,939.0,7551,3066,1160,3676.0,14.297382443312202,680.0,35.0,355.0,3610.0,44.0,121.0,6.0,0.0
Cleveland County, Arkansas,8510.0,7379.0,935.0,169.0,9.0,0.0,42.4,3604.0,3206.0,43158.0,21905.0,385.0,627.0,84700.0,922.0,2631,1027,261,1751.0,20.575793184488838,410.0,25.0,200.0,1210.0,477.0,84.0,4.0,0.0
Columbia County, Arkansas,24327.0,14608.0,8659.0,654.0,171.0,0.0,36.0,11673.0,8023.0,36619.0,20045.0,371.0,599.0,79000.0,905.0,5836,3019,1007,5823.0,23.936366999630042,1274.0,112.0,781.0,2054.0,3151.0,419.0,59.0,0.0
Conway County, Arkansas,21110.0,18030.0,2541.0,818.0,11.0,0.0,40.7,9046.0,7730.0,37732.0,21897.0,425.0,598.0,91500.0,886.0,6243,2432,780,4709.0,22.30696352439602,952.0,116.0,445.0,3817.0,775.0,463.0,11.0,0.0
Craighead County, Arkansas,101409.0,82478.0,13860.0,4753.0,1251.0,147.0,33.5,49210.0,29792.0,42475.0,23091.0,545.0,681.0,129700.0,1010.0,21810,14243,6016,19715.0,19.441075249731288,3771.0,398.0,2226.0,12297.0,5550.0,1767.0,321.0,73.0
Crawford County, Arkansas,61748.0,56153.0,699.0,4073.0,1021.0,0.0,38.8,27248.0,20588.0,41268.0,20849.0,463.0,637.0,108600.0,942.0,16741,7285,1790,11304.0,18.306665802940987,2538.0,339.0,1086.0,9953.0,112.0,1586.0,134.0,0.0
Crittenden County, Arkansas,49765.0,22677.0,25306.0,1120.0,314.0,80.0,34.6,22586.0,14639.0,38004.0,19682.0,490.0,686.0,104600.0,1058.0,11839,5543,1475,11802.0,23.71546267457048,2369.0,144.0,1906.0,2118.0,9254.0,207.0,6.0,0.0
Cross County, Arkansas,17467.0,13078.0,4022.0,302.0,108.0,0.0,40.1,7815.0,5917.0,38103.0,19543.0,441.0,645.0,82400.0,966.0,5572,1539,551,3461.0,19.814507356729834,779.0,2.0,392.0,2082.0,1321.0,7.0,2.0,0.0
Dallas County, Arkansas,7868.0,4361.0,3243.0,219.0,177.0,0.0,43.4,3321.0,2916.0,34084.0,17868.0,334.0,521.0,62000.0,871.0,2792,778,196,1141.0,14.501779359430605,224.0,26.0,116.0,461.0,661.0,109.0,0.0,0.0
Desha County, Arkansas,12379.0,6175.0,5949.0,575.0,7.0,0.0,39.4,5292.0,4338.0,27197.0,17788.0,317.0,537.0,59300.0,789.0,3458,943,363,4029.0,32.54705549721302,934.0,62.0,603.0,758.0,3152.0,347.0,0.0,0.0
Drew County, Arkansas,18740.0,12761.0,5395.0,540.0,50.0,0.0,37.5,8588.0,6540.0,32819.0,17481.0,409.0,597.0,93600.0,892.0,4295,2241,798,5023.0,26.803628601921023,1066.0,27.0,598.0,2048.0,2722.0,225.0,2.0,0.0
Faulkner County, Arkansas,119343.0,100363.0,13488.0,4792.0,1517.0,20.0,31.6,61408.0,32194.0,51223.0,24603.0,565.0,731.0,146100.0,1151.0,22685,18430,7424,17768.0,14.888179449150767,2894.0,306.0,1505.0,13101.0,3331.0,1226.0,181.0,0.0
Franklin County, Arkansas,17866.0,16939.0,163.0,486.0,52.0,0.0,40.4,7416.0,6702.0,39285.0,19550.0,429.0,584.0,93100.0,862.0,5073,1950,526,3854.0,21.571700436583455,821.0,73.0,335.0,3763.0,51.0,192.0,3.0,0.0
Fulton County, Arkansas,12224.0,11853.0,15.0,141.0,184.0,0.0,48.0,4885.0,5139.0,37066.0,19163.0,351.0,508.0,96700.0,914.0,3959,1186,301,2383.0,19.49443717277487,527.0,12.0,263.0,2303.0,2.0,33.0,8.0,0.0
Garland County, Arkansas,96954.0,82660.0,8095.0,5022.0,612.0,9.0,44.1,43776.0,35391.0,38733.0,24070.0,533.0,712.0,130700.0,1016.0,22788,14367,5682,19802.0,20.42411865420715,3710.0,456.0,1782.0,14541.0,3572.0,1692.0,76.0,0.0
Grant County, Arkansas,18054.0,16939.0,686.0,221.0,98.0,4.0,39.6,8396.0,6033.0,46171.0,23686.0,513.0,695.0,108300.0,951.0,5454,2239,708,2134.0,11.820095269746316,456.0,43.0,217.0,1796.0,261.0,96.0,0.0,0.0
Greene County, Arkansas,43382.0,41743.0,398.0,1122.0,58.0,20.0,38.3,19447.0,14491.0,41286.0,20689.0,480.0,670.0,107700.0,954.0,12719,4472,1470,7572.0,17.45424369554193,1418.0,67.0,746.0,7277.0,34.0,272.0,30.0,20.0
Hempstead County, Arkansas,22336.0,14612.0,6660.0,2788.0,6.0,0.0,39.1,9449.0,7593.0,32122.0,17049.0,362.0,571.0,74700.0,928.0,5819,2095,665,5940.0,26.59383954154728,1014.0,139.0,513.0,3504.0,2003.0,1588.0,0.0,0.0
Hot Spring County, Arkansas,33316.0,28587.0,3883.0,1047.0,50.0,0.0,40.9,14380.0,12470.0,40000.0,18956.0,443.0,657.0,83300.0,899.0,10059,4070,1051,5975.0,17.93432584944171,1263.0,114.0,683.0,4739.0,1085.0,281.0,0.0,0.0
Howard County, Arkansas,13555.0,9172.0,2955.0,1433.0,3.0,0.0,38.6,6119.0,4215.0,34229.0,21273.0,386.0,560.0,83900.0,892.0,3099,1377,507,2910.0,21.468092954629288,638.0,39.0,399.0,1362.0,936.0,543.0,3.0,0.0
Independence County, Arkansas,36952.0,34885.0,759.0,2213.0,321.0,7.0,38.7,16429.0,12719.0,36265.0,20242.0,400.0,573.0,96000.0,939.0,9998,4095,1357,7783.0,21.06245940679801,1622.0,312.0,754.0,7016.0,389.0,920.0,56.0,0.0
Izard County, Arkansas,13480.0,13071.0,162.0,242.0,29.0,36.0,48.1,5118.0,6162.0,32630.0,18995.0,334.0,508.0,78000.0,837.0,4069,1675,458,2663.0,19.755192878338278,624.0,46.0,239.0,2593.0,8.0,79.0,0.0,0.0
Jackson County, Arkansas,17597.0,14005.0,3051.0,494.0,38.0,0.0,41.0,6062.0,8403.0,31261.0,17797.0,354.0,541.0,60600.0,716.0,5895,1463,336,3819.0,21.70256293686424,859.0,130.0,449.0,2787.0,864.0,115.0,0.0,0.0
Jefferson County, Arkansas,73548.0,30523.0,40881.0,1375.0,594.0,126.0,38.5,31695.0,26572.0,36747.0,19885.0,464.0,669.0,82000.0,919.0,19246,8146,2921,17205.0,23.392886278348833,3467.0,400.0,2079.0,4254.0,12650.0,227.0,10.0,28.0
Johnson County, Arkansas,25930.0,23828.0,497.0,3470.0,254.0,52.0,38.1,11064.0,9242.0,34139.0,19341.0,436.0,605.0,89900.0,819.0,7199,2597,940,5574.0,21.49633629001157,1155.0,47.0,586.0,5071.0,150.0,1378.0,14.0,17.0
Lafayette County, Arkansas,7270.0,4426.0,2777.0,90.0,18.0,0.0,45.0,2888.0,3031.0,31194.0,20904.0,272.0,470.0,61400.0,806.0,2295,802,125,1731.0,23.810178817056396,354.0,54.0,205.0,562.0,1137.0,0.0,0.0,0.0
Lawrence County, Arkansas,17029.0,16569.0,153.0,203.0,13.0,0.0,41.1,7015.0,6625.0,32379.0,17312.0,336.0,531.0,64500.0,762.0,5152,1749,522,3899.0,22.89623583299078,778.0,140.0,259.0,3786.0,3.0,92.0,13.0,0.0
Lee County, Arkansas,9966.0,4258.0,5622.0,225.0,4.0,0.0,40.6,3520.0,4758.0,28393.0,14298.0,333.0,533.0,59500.0,788.0,2921,697,166,2304.0,23.11860325105358,490.0,31.0,273.0,461.0,1841.0,0.0,0.0,0.0
Lincoln County, Arkansas,14062.0,9361.0,4369.0,494.0,0.0,0.0,37.5,4271.0,7485.0,32580.0,14377.0,362.0,593.0,59600.0,794.0,4913,1054,237,2257.0,16.05034845683402,575.0,117.0,244.0,1486.0,754.0,114.0,0.0,0.0
Little River County, Arkansas,12720.0,9383.0,2632.0,397.0,0.0,0.0,41.7,5269.0,4882.0,36205.0,19858.0,314.0,530.0,75500.0,872.0,3759,1219,258,2402.0,18.88364779874214,462.0,11.0,328.0,1657.0,479.0,239.0,0.0,0.0
Logan County, Arkansas,22001.0,20497.0,407.0,561.0,437.0,0.0,42.8,9498.0,8157.0,35325.0,20011.0,362.0,549.0,83200.0,799.0,6844,2331,419,4158.0,18.899140948138722,865.0,67.0,474.0,3495.0,245.0,264.0,154.0,0.0
Lonoke County, Arkansas,70691.0,63145.0,4302.0,2722.0,457.0,92.0,35.5,34958.0,18752.0,53631.0,23555.0,530.0,714.0,126900.0,1097.0,16034,9970,2489,8697.0,12.302839116719243,1758.0,113.0,845.0,6692.0,1340.0,552.0,15.0,0.0
Madison County, Arkansas,15702.0,14896.0,73.0,824.0,97.0,0.0,41.8,7286.0,5241.0,37691.0,20693.0,447.0,621.0,96100.0,941.0,5090,1178,393,3183.0,20.271303018723728,773.0,47.0,247.0,2961.0,9.0,270.0,75.0,0.0
Marion County, Arkansas,16458.0,15895.0,42.0,369.0,118.0,0.0,51.3,6377.0,7600.0,34195.0,17779.0,392.0,553.0,102900.0,803.0,5496,1840,522,3064.0,18.617085915664116,583.0,46.0,199.0,2946.0,24.0,160.0,6.0,0.0
Miller County, Arkansas,43652.0,31173.0,10877.0,1297.0,50.0,0.0,37.8,20409.0,13792.0,40317.0,21104.0,529.0,708.0,94600.0,972.0,11806,4638,1250,8594.0,19.687528635572253,1757.0,84.0,1189.0,4273.0,3886.0,226.0,2.0,0.0
Mississippi County, Arkansas,44864.0,27694.0,15543.0,1720.0,133.0,9.0,35.6,19544.0,14562.0,34612.0,19073.0,387.0,624.0,79600.0,888.0,10881,4452,1407,11781.0,26.259361626248218,2449.0,208.0,1626.0,5566.0,5860.0,504.0,3.0,0.0
Monroe County, Arkansas,7713.0,4313.0,3138.0,163.0,42.0,0.0,45.2,3229.0,3038.0,27647.0,17470.0,307.0,497.0,55000.0,815.0,2316,697,91,2501.0,32.425774666148065,483.0,11.0,294.0,967.0,1436.0,93.0,0.0,0.0
Montgomery County, Arkansas,9197.0,8684.0,68.0,339.0,61.0,0.0,48.5,3799.0,3805.0,33037.0,19975.0,341.0,538.0,82200.0,870.0,2586,989,299,1620.0,17.614439491138416,336.0,34.0,130.0,1507.0,11.0,64.0,13.0,0.0
Nevada County, Arkansas,8793.0,5908.0,2705.0,282.0,113.0,0.0,41.8,3631.0,3248.0,30691.0,17277.0,336.0,635.0,66600.0,834.0,2716,901,251,2424.0,27.567383145684065,383.0,26.0,124.0,1656.0,748.0,241.0,12.0,0.0
Newton County, Arkansas,8052.0,7679.0,0.0,85.0,37.0,0.0,47.7,3378.0,3252.0,34536.0,18038.0,274.0,370.0,82900.0,858.0,2585,842,290,1637.0,20.33035270740189,306.0,0.0,40.0,1491.0,0.0,23.0,37.0,0.0
Ouachita County, Arkansas,25044.0,14313.0,10064.0,491.0,39.0,0.0,42.7,11404.0,8574.0,31293.0,19810.0,336.0,546.0,66400.0,826.0,7656,3097,1008,5948.0,23.75019964861843,1394.0,161.0,929.0,2170.0,3706.0,152.0,0.0,0.0
Perry County, Arkansas,10300.0,9649.0,214.0,282.0,9.0,0.0,43.1,4503.0,3749.0,42346.0,22328.0,409.0,621.0,84200.0,980.0,3089,987,330,1624.0,15.766990291262136,226.0,9.0,54.0,1426.0,44.0,14.0,9.0,0.0
Phillips County, Arkansas,20391.0,7492.0,12545.0,321.0,24.0,0.0,37.8,8462.0,6935.0,26844.0,16700.0,341.0,589.0,61200.0,906.0,4302,2057,465,6882.0,33.75018390466382,1402.0,114.0,995.0,802.0,5900.0,39.0,0.0,0.0
Pike County, Arkansas,11087.0,9899.0,348.0,726.0,55.0,0.0,41.4,4793.0,3981.0,33097.0,19294.0,324.0,489.0,74700.0,789.0,2803,1216,471,2199.0,19.834039866510327,481.0,57.0,211.0,1750.0,124.0,323.0,3.0,0.0
Poinsett County, Arkansas,24210.0,21631.0,2002.0,630.0,7.0,0.0,40.2,10063.0,8973.0,33070.0,17202.0,325.0,516.0,74200.0,871.0,7199,1881,370,5416.0,22.370921106980585,1128.0,124.0,616.0,4157.0,1004.0,427.0,0.0,0.0
Polk County, Arkansas,20364.0,18887.0,42.0,1277.0,87.0,0.0,43.1,8230.0,7897.0,33702.0,19004.0,368.0,484.0,84300.0,887.0,5683,2282,595,4878.0,23.954036535061874,954.0,118.0,459.0,4296.0,0.0,454.0,34.0,0.0
Pope County, Arkansas,62830.0,57200.0,1989.0,4919.0,452.0,0.0,35.2,29737.0,20248.0,39810.0,20047.0,491.0,640.0,117100.0,924.0,13656,7282,2941,11818.0,18.809485914372114,2292.0,215.0,974.0,10562.0,550.0,1696.0,52.0,0.0
Prairie County, Arkansas,8402.0,7236.0,1035.0,93.0,10.0,0.0,45.4,3762.0,3135.0,35833.0,19329.0,289.0,471.0,66400.0,787.0,2592,783,188,1766.0,21.01880504641752,496.0,55.0,262.0,1363.0,362.0,21.0,0.0,0.0
Pulaski County, Arkansas,390463.0,228915.0,139401.0,23080.0,8155.0,136.0,36.4,197356.0,110194.0,46140.0,27708.0,614.0,779.0,142400.0,1206.0,73428,70386,31810,67908.0,17.39166066951286,11413.0,1349.0,6980.0,26050.0,37630.0,6892.0,1059.0,0.0
Randolph County, Arkansas,17695.0,17084.0,123.0,317.0,5.0,1.0,42.9,7098.0,6986.0,34044.0,19011.0,334.0,531.0,73700.0,777.0,4920,2058,582,3651.0,20.63294716021475,807.0,152.0,238.0,3472.0,23.0,190.0,0.0,1.0
St. Francis County, Arkansas,27345.0,11879.0,14185.0,1200.0,79.0,13.0,37.5,10488.0,11330.0,32105.0,15971.0,388.0,576.0,60800.0,822.0,7808,2376,790,5857.0,21.418906564271346,1196.0,177.0,610.0,1612.0,4007.0,139.0,0.0,0.0
Saline County, Arkansas,113833.0,102920.0,6639.0,4631.0,1087.0,58.0,38.7,56374.0,33200.0,55817.0,26050.0,600.0,808.0,141400.0,1136.0,27189,17829,5978,10176.0,8.939411242785484,1795.0,286.0,842.0,8537.0,796.0,997.0,152.0,0.0
Scott County, Arkansas,10870.0,9727.0,18.0,814.0,311.0,0.0,41.3,4772.0,3750.0,37321.0,17833.0,333.0,512.0,76800.0,774.0,3003,833,340,2165.0,19.917203311867524,493.0,69.0,230.0,1994.0,0.0,154.0,10.0,0.0
Searcy County, Arkansas,7965.0,7609.0,22.0,155.0,87.0,0.0,47.0,3013.0,3442.0,33083.0,18533.0,289.0,421.0,86300.0,803.0,2421,983,296,1855.0,23.289391086001256,350.0,8.0,90.0,1786.0,4.0,83.0,4.0,0.0
Sebastian County, Arkansas,127273.0,103610.0,8000.0,16772.0,5586.0,123.0,36.9,58533.0,40958.0,38575.0,23182.0,486.0,631.0,114600.0,960.0,27899,17520,5088,28975.0,22.76602264423719,5921.0,484.0,3150.0,21557.0,3557.0,6872.0,670.0,50.0
Sevier County, Arkansas,17268.0,11455.0,841.0,5558.0,92.0,3.0,34.9,7914.0,4785.0,36579.0,17371.0,353.0,543.0,68200.0,794.0,3994,1079,354,3755.0,21.745425063701646,772.0,29.0,383.0,2174.0,121.0,1982.0,8.0,0.0
Sharp County, Arkansas,17055.0,16320.0,69.0,334.0,103.0,10.0,47.2,6320.0,7622.0,30691.0,16848.0,409.0,578.0,74800.0,723.0,5807,1664,489,3944.0,23.12518323072413,761.0,72.0,302.0,3749.0,27.0,76.0,28.0,10.0
Stone County, Arkansas,12512.0,12102.0,5.0,213.0,30.0,0.0,48.5,4658.0,5554.0,29264.0,18944.0,299.0,518.0,92700.0,935.0,3367,1415,569,3042.0,24.312659846547316,533.0,29.0,173.0,2859.0,0.0,59.0,0.0,0.0
Union County, Arkansas,40633.0,26276.0,13323.0,1466.0,226.0,0.0,39.7,18201.0,13770.0,38678.0,21779.0,408.0,633.0,74600.0,900.0,10771,5410,1364,8172.0,20.11173184357542,2013.0,268.0,1202.0,3541.0,4442.0,532.0,0.0,0.0
Van Buren County, Arkansas,17002.0,16194.0,151.0,497.0,29.0,0.0,47.1,6168.0,7797.0,32312.0,19047.0,419.0,596.0,89900.0,910.0,5455,1730,500,3574.0,21.0210563463122,718.0,72.0,327.0,3346.0,65.0,47.0,11.0,0.0
Washington County, Arkansas,216432.0,170301.0,7185.0,34732.0,5345.0,4663.0,31.2,109751.0,57610.0,43524.0,24638.0,561.0,704.0,151900.0,1180.0,38038,29238,16378,41846.0,19.33447918976861,6825.0,1075.0,3204.0,26601.0,2387.0,10844.0,1106.0,1491.0
White County, Arkansas,78660.0,71674.0,3611.0,3209.0,440.0,17.0,36.2,34962.0,27139.0,42554.0,22547.0,461.0,641.0,108800.0,968.0,19401,9410,3924,14175.0,18.020594965675055,3078.0,223.0,1492.0,11994.0,1204.0,1466.0,160.0,0.0
Woodruff County, Arkansas,6983.0,4878.0,1869.0,32.0,77.0,6.0,43.9,2822.0,2838.0,28993.0,18377.0,301.0,468.0,60000.0,735.0,2242,613,132,1612.0,23.084634111413433,322.0,69.0,193.0,988.0,546.0,17.0,0.0,0.0
Yell County, Arkansas,21835.0,17897.0,596.0,4146.0,327.0,0.0,39.1,9340.0,7624.0,37804.0,18288.0,388.0,539.0,94900.0,896.0,6302,1827,475,4009.0,18.360430501488437,779.0,65.0,379.0,3077.0,221.0,1405.0,133.0,0.0
Alameda County, California,1584983.0,708558.0,184883.0,358168.0,439055.0,13760.0,37.1,849845.0,429654.0,75619.0,37285.0,1272.0,1367.0,543100.0,2542.0,227534,346217,196443,194639.0,12.280194803351202,31395.0,3602.0,15533.0,72696.0,42282.0,60109.0,40735.0,1616.0
Autauga County, Alabama,55221.0,42741.0,10315.0,1440.0,534.0,24.0,37.7,26415.0,16386.0,51281.0,24974.0,726.0,883.0,141300.0,1180.0,12763,7738,3540,7057.0,12.779558501294797,1319.0,70.0,742.0,3730.0,3037.0,222.0,101.0,0.0
Baldwin County, Alabama,195121.0,168646.0,18735.0,8776.0,1307.0,0.0,42.2,93167.0,63212.0,50254.0,27317.0,698.0,879.0,169300.0,1316.0,40313,38808,13322,25798.0,13.221539455004843,4842.0,561.0,2144.0,17966.0,5855.0,1083.0,607.0,0.0
Barbour County, Alabama,26932.0,12756.0,12595.0,1241.0,244.0,0.0,38.8,10439.0,11346.0,32964.0,16824.0,371.0,579.0,92200.0,916.0,6846,2762,942,6421.0,23.841526808257836,1184.0,51.0,832.0,1200.0,4688.0,451.0,23.0,0.0
Gallatin County, Illinois,5385.0,5216.0,21.0,50.0,25.0,0.0,45.1,2465.0,1939.0,39636.0,22125.0,238.0,383.0,65700.0,833.0,1627,644,117,837.0,15.54317548746518,173.0,9.0,125.0,818.0,3.0,0.0,0.0,0.0
Greene County, Illinois,13502.0,13194.0,129.0,142.0,7.0,0.0,42.6,6566.0,4318.0,42565.0,22105.0,406.0,607.0,76000.0,892.0,3942,1594,281,2231.0,16.523478003258777,465.0,36.0,270.0,2208.0,2.0,37.0,0.0,0.0
Grundy County, Illinois,50277.0,47413.0,731.0,4505.0,359.0,0.0,37.2,25925.0,12634.0,65887.0,29622.0,770.0,929.0,182400.0,1614.0,12642,7167,2362,4531.0,9.012073114943215,923.0,118.0,404.0,4152.0,216.0,621.0,105.0,0.0
Hamilton County, Illinois,8322.0,8265.0,42.0,16.0,0.0,0.0,43.2,3789.0,2888.0,44159.0,24110.0,350.0,577.0,84700.0,900.0,2108,1117,299,1211.0,14.551790434991588,246.0,20.0,105.0,1179.0,32.0,0.0,0.0,0.0
Hancock County, Illinois,18738.0,18312.0,106.0,245.0,67.0,1.0,46.2,9234.0,6004.0,47699.0,25085.0,423.0,565.0,83400.0,914.0,5129,3488,766,2159.0,11.522040772761233,404.0,39.0,193.0,2068.0,3.0,101.0,5.0,0.0
Hardin County, Illinois,4228.0,4083.0,33.0,74.0,28.0,0.0,46.6,1823.0,1651.0,38838.0,21415.0,245.0,356.0,68800.0,869.0,1066,597,112,864.0,20.43519394512772,151.0,6.0,56.0,798.0,10.0,51.0,0.0,0.0
Henderson County, Illinois,7042.0,6875.0,6.0,99.0,44.0,0.0,49.1,3609.0,2289.0,47672.0,26603.0,413.0,582.0,87100.0,895.0,2308,1058,140,692.0,9.826753763135473,144.0,3.0,90.0,640.0,0.0,21.0,0.0,0.0
Henry County, Illinois,49883.0,46841.0,890.0,2628.0,257.0,7.0,42.2,25037.0,14745.0,53480.0,27402.0,444.0,596.0,110800.0,1100.0,12304,8671,2101,5256.0,10.53665577451236,1073.0,99.0,617.0,4521.0,284.0,493.0,26.0,7.0
Iroquois County, Illinois,29053.0,27519.0,394.0,1816.0,155.0,0.0,44.1,14642.0,8659.0,47834.0,25565.0,461.0,610.0,95900.0,1075.0,8488,4187,1003,4735.0,16.297800571369567,964.0,80.0,409.0,3988.0,242.0,779.0,57.0,0.0
Jackson County, Illinois,59534.0,46043.0,8652.0,2471.0,1982.0,0.0,30.1,28616.0,21654.0,33871.0,21147.0,529.0,667.0,103000.0,1097.0,9073,9599,5769,16853.0,28.308193637249303,2049.0,302.0,1095.0,10870.0,4030.0,1217.0,552.0,0.0
Jasper County, Illinois,9635.0,9417.0,33.0,123.0,14.0,0.0,42.9,4973.0,2772.0,54209.0,25303.0,331.0,537.0,94500.0,935.0,2685,1786,359,881.0,9.143746756616503,129.0,26.0,48.0,850.0,9.0,22.0,0.0,0.0
Jefferson County, Illinois,38578.0,33894.0,3067.0,880.0,406.0,0.0,40.7,18218.0,12794.0,43247.0,22975.0,428.0,590.0,87300.0,1015.0,9014,5784,1619,6179.0,16.016900824304006,1201.0,160.0,602.0,5098.0,594.0,193.0,18.0,0.0
Jersey County, Illinois,22625.0,22004.0,96.0,275.0,169.0,18.0,42.3,11505.0,6822.0,53271.0,25901.0,494.0,675.0,124300.0,1136.0,5935,3644,927,1590.0,7.027624309392265,352.0,42.0,189.0,1553.0,15.0,24.0,0.0,0.0
